p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.511848352599707e-192	0.45686737792694143	0.612	0.028	7.619609497870385e-188	11	Sptlc2
5.073559137430093e-192	0.7576043858743792	0.682	0.035	8.568226671291941e-188	11	Gabarapl1
6.0509884507698965e-192	0.3511250775020902	0.718	0.039	1.0218909295660201e-187	11	Kdm2a
1.4421157865791725e-191	0.3561383081165608	0.459	0.015	2.4354451403749064e-187	11	Dpf2
1.7080139678599526e-191	0.4792991574132721	0.765	0.044	2.884493988921888e-187	11	Usp7
1.9457036683087742e-191	0.7223920122260095	0.776	0.046	3.2859043550398577e-187	11	Pten
2.5800844152260908e-191	0.5253825612922232	0.471	0.016	4.357246560433822e-187	11	Slc35b2
4.66521837190774e-191	0.7504086766229827	0.871	0.057	7.878620786477791e-187	11	Sbno2
5.295802041372917e-191	0.2619415548779387	0.506	0.019	8.943550487470582e-187	11	Dnajb11
6.778055115174148e-191	0.4843684777032886	0.659	0.033	1.1446779478506102e-186	11	Cnppd1
9.351737924354693e-191	0.39521686476987594	0.388	0.011	1.5793215006650205e-186	11	Fkbp15
1.1203914566340875e-190	0.6551255930446933	0.718	0.039	1.892117091963647e-186	11	Tmem123
1.3256815075611775e-190	2.1344660793677916	0.871	0.057	2.2388109299693167e-186	11	Slc7a11
1.7575290364342034e-190	0.2650567070832216	0.529	0.021	2.968115036730083e-186	11	Psmd12
3.290478405360489e-190	0.4137832670295929	0.694	0.036	5.5569599309727936e-186	11	Tpp2
4.119058854216234e-190	0.25951225765746855	0.282	0.005	6.9562665930003756e-186	11	Cntrl
5.356569628949148e-190	0.49132029117954135	0.294	0.006	9.046174789369321e-186	11	Atp7a
5.748624098292037e-190	0.527677992873161	0.4	0.012	9.708276377195591e-186	11	Slc25a33
5.854882889456214e-190	0.7402027829412929	0.765	0.044	9.887726223713654e-186	11	Nktr
7.2796350100592395e-190	0.5923524954571755	0.894	0.06	1.2293847604988043e-185	11	Mapkapk2
1.0092512577698978e-189	0.7283230600917686	0.718	0.04	1.7044235241218034e-185	11	Chp1
1.0556949431228533e-189	0.26705158793990047	0.624	0.03	1.7828576199458747e-185	11	Glyr1
1.5786472770935167e-189	1.348866897393975	0.624	0.03	2.666019521555531e-185	11	Samhd1
2.094411872890266e-189	0.3473051410371089	0.435	0.014	3.537042770937081e-185	11	Htt
2.3518944979423794e-189	0.315010138571858	0.353	0.009	3.9718794281250905e-185	11	Vps50
2.6960032242816214e-189	0.3126045857519012	0.529	0.021	4.553010245166802e-185	11	Kdm6a
3.838536851817196e-189	0.2687151119658287	0.412	0.012	6.482521035348881e-185	11	Rexo1
4.531842089047362e-189	0.3088466067387774	0.518	0.02	7.653374919983185e-185	11	Rsu1
5.284606866684202e-189	0.7914214944754857	0.612	0.029	8.92464407645628e-185	11	Phip
5.949868063355472e-189	0.3366817268724075	0.518	0.02	1.0048137185394722e-184	11	Ddrgk1
6.929113249080535e-189	0.25882749761818086	0.376	0.01	1.1701886455047208e-184	11	Ifi35
1.1444204675143987e-188	0.5240456733750072	0.776	0.046	1.9326972855383165e-184	11	Nfkb2
1.235072271939492e-188	0.5824820367956995	0.424	0.013	2.085790052851414e-184	11	Dock4
1.4222148317364669e-188	0.47251467168506794	0.435	0.014	2.4018364078365453e-184	11	Morc3
1.4483723634977083e-188	0.42083509862656593	0.435	0.014	2.44601124747493e-184	11	Taf7
1.5382600572834374e-188	0.7850912378784747	0.882	0.059	2.597813584740269e-184	11	Lrrfip1
1.7774698124482478e-188	0.3875815768355897	0.529	0.021	3.001791019262601e-184	11	Prkx
2.0800944849230153e-188	0.2718863281177606	0.482	0.018	3.512863566137988e-184	11	Slu7
2.2697423464315997e-188	0.34096936385983245	0.482	0.018	3.8331408746536857e-184	11	Patl1
2.8942556023435016e-188	0.44462387731597436	0.447	0.015	4.887818861237705e-184	11	Cln3
3.9755384384408644e-188	0.3086739361223865	0.529	0.021	6.713889314838931e-184	11	Baz1b
4.680532175795806e-188	0.303606087132015	0.4	0.012	7.904482738483957e-184	11	Usp12
5.5414123540703065e-188	0.4373487262229854	0.6	0.028	9.358337183553934e-184	11	Ccdc50
6.04634179743003e-188	0.4210807800215348	0.729	0.041	1.0211062027499835e-183	11	Lrrfip2
1.0133703818995509e-187	0.3534893809359999	0.624	0.03	1.7113799009519615e-183	11	Myl12b
1.1086596792951473e-187	0.6729002460027489	0.482	0.018	1.8723044663936449e-183	11	Tbc1d2b
1.1809959130809826e-187	0.5316325570109459	0.482	0.017	1.9944658980111633e-183	11	Cyp4f18
1.4601978400814552e-187	1.3417612446613179	0.965	0.07	2.4659821123295618e-183	11	Smox
2.0443074195413378e-187	0.43131449029684155	0.435	0.014	3.4524263701214114e-183	11	Togaram1
2.2607816016497967e-187	0.3812037340369412	0.824	0.052	3.818007968866176e-183	11	Brk1
2.4114241326281654e-187	0.4476574111912371	0.4	0.012	4.072413075182446e-183	11	N4bp2l1
2.7430220103407306e-187	1.1390105490830236	0.918	0.064	4.632415571063426e-183	11	Atp6v1b2
7.798892002600009e-187	0.36052498056354954	0.729	0.041	1.3170768813990896e-182	11	Prpf40a
9.086447072431398e-187	0.3173455193221123	0.541	0.022	1.5345191815922145e-182	11	Rhbdf2
1.2122373057898613e-186	0.33907015209790914	0.565	0.025	2.0472263620179176e-182	11	Cdk12
1.4981946841343429e-186	0.3076250285644504	0.8	0.049	2.530151182566078e-182	11	Scand1
1.6340961178552339e-186	0.6884458755202933	0.482	0.018	2.759661523833919e-182	11	Tbc1d23
2.7846013476020945e-186	0.5004401201008577	0.859	0.056	4.702634755830417e-182	11	Sf1
7.050744650459866e-186	0.9010260620224055	0.859	0.057	1.1907297565696622e-181	11	Tapbp
8.582154189165727e-186	2.070682604748062	0.282	0.005	1.449354199466308e-181	11	Il10
1.145878595937493e-185	0.514816912349132	0.365	0.01	1.9351597728192382e-181	11	Cep85l
1.198361726482608e-185	0.388230538153269	0.482	0.018	2.0237932836838284e-181	11	Epb41
1.3326425046254089e-185	0.5015837750539871	0.341	0.008	2.2505666618113905e-181	11	Fgr
2.0185477621755013e-185	0.2954915224285557	0.647	0.033	3.4089234607619863e-181	11	Rbbp4
2.29276979727845e-185	0.3307201081774746	0.553	0.024	3.8720296336438467e-181	11	Fuca1
3.026438350277341e-185	0.5806218398819001	0.294	0.006	5.111049085948373e-181	11	Rab3il1
3.561923827609849e-185	0.3487151766512278	0.482	0.018	6.015376960067513e-181	11	Baz2a
3.9162054998182305e-185	0.613511529339061	0.565	0.025	6.613687848093028e-181	11	Ankrd28
4.00467242687886e-185	0.6742680159759424	0.624	0.03	6.763090794513018e-181	11	Rars
4.763263858306628e-185	0.6403158194168042	0.753	0.044	8.044200003908234e-181	11	Arl6ip1
5.599076133203942e-185	0.31714619038996184	0.576	0.026	9.455719773754818e-181	11	Mvp
5.969640777500868e-185	0.3786151897545744	0.906	0.063	1.0081529345043466e-180	11	Arpc4
7.59876212977455e-185	0.2595316115464432	0.588	0.027	1.283278948476326e-180	11	Sec24b
1.535760099393142e-184	0.6629880961597898	0.788	0.049	2.593591655855138e-180	11	Ist1
2.5683842246300954e-184	0.3954775312219889	0.706	0.039	4.337487278555305e-180	11	Tmed7
5.076565960037949e-184	0.6134027557957993	0.282	0.006	8.573304593312088e-180	11	Sp110
6.032542342982883e-184	0.3954771945229172	0.812	0.051	1.0187757508829493e-179	11	Wapl
1.971901878768529e-183	0.2857838534351927	0.294	0.006	3.330147892864291e-179	11	Daglb
2.393874040309118e-183	0.5478456152328022	0.612	0.03	4.042774479274039e-179	11	Ascc3
2.570382512688517e-183	0.5547145367066642	0.471	0.017	4.3408619874283675e-179	11	Lrpap1
2.81725573618937e-183	0.33821715904698446	0.682	0.037	4.757781487276608e-179	11	Atf1
4.252779831096183e-183	0.2740664582020229	0.694	0.038	7.182094578755234e-179	11	Lims1
4.93538731997216e-183	0.531096283546017	0.612	0.03	8.334882105968984e-179	11	Acsl4
1.0880052871454255e-182	1.0656076413823552	0.518	0.021	1.8374233289311947e-178	11	Rab20
1.1575707638469622e-182	0.4051766451706792	0.659	0.034	1.9549055059847497e-178	11	Osbpl9
1.4536083122557282e-182	0.4087480624313222	0.894	0.062	2.454853717737474e-178	11	Ube2l3
1.8597770644927364e-182	0.8550343553361135	0.812	0.052	3.1407915065153334e-178	11	Ctsh
2.0473149306708315e-182	0.3822576486536509	0.353	0.009	3.4575054549169005e-178	11	Naga
2.9865737082681065e-182	0.3571067737123278	0.541	0.023	5.043725678523178e-178	11	Cpsf7
3.1187206048687384e-182	0.46005846223594826	0.765	0.046	5.266895357502325e-178	11	Ppp1r15b
3.521444857101507e-182	0.5586173295941832	0.6	0.028	5.947016074673025e-178	11	Pvr
9.836510922488644e-182	0.35500500368622767	0.588	0.027	1.6611899645898823e-177	11	Arrdc4
1.004472899281421e-181	0.5012797212337272	0.435	0.015	1.6963538323064637e-177	11	Lyst
1.1361701434878698e-181	0.29200555942995465	0.647	0.033	1.9187641383223145e-177	11	Lsm12
1.4046859134862104e-181	1.2742855692264579	0.965	0.074	2.372233570695512e-177	11	Serinc3
2.1374773725157298e-181	0.3411563481123384	0.482	0.018	3.6097717867045644e-177	11	Hivep1
2.926351758073989e-181	0.364072035241435	0.529	0.022	4.942022849035353e-177	11	Zswim8
4.2937074425333046e-181	0.9769771045773332	0.929	0.067	7.2512131289502445e-177	11	Tpd52
5.716352757346163e-181	0.7533362628975269	0.906	0.065	9.6537765366062e-177	11	Pitpna
1.0083317313582705e-180	0.25832688059865516	0.776	0.048	1.7028706279178473e-176	11	Pdcd10
1.5867482592222609e-180	0.3759115338449919	0.471	0.018	2.679700460174554e-176	11	Psen1
1.8128699365273883e-180	0.4443399631238558	0.565	0.025	3.0615747488074535e-176	11	Map3k2
2.0467472492691706e-180	0.4048008259953839	0.788	0.049	3.456546754565776e-176	11	Ube2k
2.12824438529101e-180	0.46647106880533706	0.529	0.022	3.5941791178794575e-176	11	Scamp2
4.859741334450382e-180	0.49309308386283746	0.435	0.015	8.207131165619804e-176	11	Cd82
6.607836916168112e-180	0.7391224503754643	0.576	0.027	1.1159314984024707e-175	11	Tmem176a
7.110629170464173e-180	0.3046079670062486	0.447	0.016	1.2008430543079896e-175	11	Pip4p1
8.281287744244327e-180	0.35700439724888233	0.506	0.02	1.398543874247982e-175	11	Ifngr1
1.0199106509526878e-179	0.4605347293046027	0.306	0.007	1.722425107328899e-175	11	Msantd3
1.5879443365373524e-179	0.4986954010653581	0.471	0.018	2.6817203955442806e-175	11	Mid1
1.8718265035748452e-179	0.6196406483027899	0.824	0.054	3.161140599237199e-175	11	Fnip1
1.924449682126741e-179	0.28560130871297673	0.329	0.008	3.2500106231756403e-175	11	Dock11
2.4101177061645733e-179	0.5536850161557181	0.859	0.058	4.0702067821707316e-175	11	Atp13a3
2.6220607641911496e-179	1.0418715875662952	0.906	0.064	4.4281362185660135e-175	11	Ctsc
3.045336043560501e-179	0.33417134796353065	0.694	0.039	5.142963510364975e-175	11	Acin1
3.4342731217273745e-179	0.2680788613262104	0.588	0.028	5.79980044797319e-175	11	Szrd1
3.457776146671719e-179	0.29204121410653205	0.494	0.02	5.839492356499199e-175	11	Sfswap
4.682991220320368e-179	0.4781097939294711	0.482	0.019	7.908635572877038e-175	11	Katnbl1
6.219078708202367e-179	1.326986788347421	0.706	0.041	1.0502780122412157e-174	11	Tnfaip2
6.318702458450461e-179	0.3373892928573531	0.471	0.018	1.067102471183114e-174	11	Rsf1
6.65461222742815e-179	0.398862337966458	0.459	0.017	1.123830912968066e-174	11	Traf3
7.265021758309574e-179	0.419407981830233	0.8	0.051	1.226916874543321e-174	11	Ostf1
1.3309218435774187e-178	0.4703554387579646	0.365	0.01	2.2476608094335447e-174	11	Pwwp2a
2.1535383881532493e-178	0.4050176996475525	0.8	0.051	3.636895629913207e-174	11	Atp6v1e1
2.9208964259789816e-178	0.27955451430182376	0.635	0.033	4.932809884193304e-174	11	Gatad2a
3.691166387546128e-178	0.3060183461836037	0.329	0.008	6.2336417952879e-174	11	Mysm1
3.721655906321778e-178	2.6445013502705024	0.929	0.072	6.285132494596219e-174	11	Cd14
4.0997807218776594e-178	1.0051684240342873	0.788	0.05	6.923709683106991e-174	11	Bcl2l11
4.4208619063103476e-178	0.28834546777859454	0.412	0.013	7.465951587376915e-174	11	Pggt1b
4.558331250958442e-178	0.3330694791959065	0.365	0.01	7.6981098166186165e-174	11	N4bp2
4.608104306077928e-178	0.7578219398647912	0.894	0.064	7.782166552104405e-174	11	Wdr26
1.1279191650021224e-177	1.1923308835369992	0.965	0.075	1.9048298858555843e-173	11	Wnk1
1.1462405074004238e-177	0.30162612041331766	0.259	0.005	1.935770968897836e-173	11	Arhgap9
1.2856541463325141e-177	0.2797970378290271	0.518	0.022	2.17121272232635e-173	11	Snx2
1.4078079555563804e-177	0.41487644932221546	0.659	0.035	2.377506075343615e-173	11	Fbxo30
1.4146338457426574e-177	0.39738404425471263	0.471	0.018	2.3890336386901996e-173	11	Zfp638
1.5385722123845161e-177	2.104225581637551	0.976	0.078	2.5983407522749708e-173	11	Rnf149
1.719764890615379e-177	0.27494786865876575	0.306	0.007	2.904338947271252e-173	11	Kdm3b
4.959639989556201e-177	0.29722712885444075	0.271	0.005	8.375840014362513e-173	11	Casp1
5.077632575745826e-177	0.4506444347646057	0.612	0.031	8.57510589391955e-173	11	Glmp
5.899839690344355e-177	0.42444911451916245	0.788	0.05	9.963649269053546e-173	11	Taok1
8.119372739677788e-177	0.6378600742298723	0.776	0.049	1.3711996682767848e-172	11	Ptpre
9.869335103530836e-177	0.8684588391543514	0.612	0.031	1.6667333122842875e-172	11	Limd1
1.2074479915077283e-176	0.38015325923844384	0.4	0.013	2.0391381680582517e-172	11	Cdt1
2.948259851130758e-176	0.9436942817480587	0.553	0.025	4.979021236589624e-172	11	Rgs2
3.456819758142131e-176	1.7474225317072498	0.929	0.071	5.837877207550431e-172	11	Grn
3.928767974150276e-176	0.5089001526871587	0.576	0.027	6.634903354744987e-172	11	Ypel5
3.9387485111908134e-176	0.8872297134676216	0.753	0.047	6.651758485699046e-172	11	Rbpj
3.943269137710363e-176	0.5021543416271178	0.529	0.023	6.659392919765262e-172	11	Alas1
4.199704017378402e-176	3.6826066179499164	0.812	0.059	7.092460144548645e-172	11	H2-Eb1
4.2703988062350306e-176	0.6544844776005867	0.906	0.066	7.21184950396972e-172	11	Rbm25
6.0786585508169166e-176	0.4916194815110422	0.765	0.048	1.0265638560619609e-171	11	Tab2
8.39641865464045e-176	0.5470286626010639	0.8	0.052	1.4179871823956792e-171	11	Ankrd11
1.1420913419162781e-175	0.32382455729393317	0.376	0.011	1.9287638582282104e-171	11	Nufip1
3.283914285394138e-175	0.7363885062418749	0.8	0.053	5.545874445173621e-171	11	Stk40
5.988781305206175e-175	0.8641129440233493	0.894	0.066	1.0113853868232187e-170	11	Atp6v1f
6.184044875770956e-175	0.4045837836919641	0.294	0.007	1.044361498620199e-170	11	A130012E19Rik
6.19608005658801e-175	0.522749853988294	0.447	0.016	1.0463939999565831e-170	11	Pak1
1.0575231945033744e-174	0.4647270014760025	0.529	0.023	1.7859451708772988e-170	11	Rictor
1.1746526078241894e-174	0.6795121415259473	0.471	0.018	1.983753324093491e-170	11	Fas
1.5770672398486838e-174	0.8270063749380099	0.812	0.053	2.6633511546564574e-170	11	Lrp1
1.643000544936922e-174	0.9670695115847869	0.435	0.015	2.7746993202894737e-170	11	Sipa1l1
1.6797748825647352e-174	0.3342769588866228	0.624	0.032	2.836803821675325e-170	11	Map2k1
3.019281755777793e-174	0.5233843704122882	0.282	0.006	5.098963029157537e-170	11	Ifitm6
3.251108585177848e-174	0.8643377558656131	0.588	0.029	5.4904721786483496e-170	11	Ecpas
3.326072718248082e-174	0.47325746363632915	0.741	0.045	5.617071606577361e-170	11	Tes
5.104352337351793e-174	0.2712149243782378	0.518	0.022	8.620230227319707e-170	11	Magt1
5.696122941896815e-174	0.42865952089979537	0.482	0.019	9.619612424275341e-170	11	Golgb1
9.150528842082072e-174	0.3546811412519606	0.647	0.035	1.5453413108508202e-169	11	Aldh2
9.165382214954672e-174	0.5987461371763612	0.871	0.062	1.547849748461545e-169	11	Snx3
1.690346242281785e-173	0.41690190305436636	0.412	0.014	2.8546567339654786e-169	11	Gsap
2.3514735936069218e-173	0.39398733077944004	0.647	0.035	3.9711686048833694e-169	11	Zdhhc20
4.740596406456647e-173	0.4108783212516539	0.529	0.023	8.005919211223986e-169	11	Leng8
7.206114698157058e-173	1.4997123709627282	0.918	0.07	1.2169686502247639e-168	11	Mdm2
8.849055647058661e-173	1.1445459686462192	0.647	0.035	1.4944285176752665e-168	11	Gsr
1.2392097892898142e-172	2.2337703847334387	0.882	0.066	2.0927774921526383e-168	11	Lgmn
1.312928256030146e-172	0.28097598750925956	0.553	0.026	2.2172732387837103e-168	11	Anxa4
1.3857186770030282e-172	0.4824797753124652	0.741	0.046	2.340201701722714e-168	11	Capza1
1.656197415896822e-172	0.4019075045493097	0.753	0.047	2.796986195966553e-168	11	Ubap2l
1.675284473472275e-172	0.8506897030373359	0.271	0.005	2.829220418799978e-168	11	Gpr141
1.8379733579535846e-172	0.29759359675301233	0.788	0.051	3.103969406912014e-168	11	Rap2b
3.5688290056827176e-172	0.27198914804094365	0.341	0.009	6.027038424796973e-168	11	Itpr1
3.962387893808913e-172	0.25995019300328914	0.565	0.027	6.691680675064492e-168	11	Sys1
4.6693673734818807e-172	0.37265576249190513	0.776	0.05	7.8856276203362e-168	11	Hipk1
6.155303765217502e-172	1.3243731528794351	0.553	0.026	1.0395076998699318e-167	11	Lhfpl2
7.729669534403604e-172	0.36170234528535006	0.671	0.038	1.3053865909700807e-167	11	Exoc5
1.2530616819432938e-171	0.2572671814993486	0.553	0.026	2.1161705684658346e-167	11	Fam214b
1.3878343237409059e-171	0.2737475678601784	0.635	0.034	2.343774605933642e-167	11	Mob1b
1.7867029765638935e-171	0.8660527485699112	0.882	0.064	3.0173839868211032e-167	11	Tgoln1
3.019432405762384e-171	0.6408665944842196	0.729	0.045	5.099217446851514e-167	11	Tspan3
3.6857541980155827e-171	0.5319260730820992	0.388	0.012	6.224501689608716e-167	11	AC149090.1
4.020550820465919e-171	0.34263498306235174	0.565	0.027	6.789906225602844e-167	11	Akt2
4.09807889523736e-171	0.6094699782782542	0.812	0.055	6.920835638276853e-167	11	Tmed5
8.2641624307360945e-171	0.7412094939350284	0.729	0.045	1.3956517513027115e-166	11	Anxa11
1.0234215405930258e-170	0.4730614006866859	0.741	0.046	1.7283542977535018e-166	11	Med13l
1.2219587057883323e-170	0.38164829124911614	0.612	0.032	2.0636438623353357e-166	11	Cdk11b
1.309493723741984e-170	0.39393675710352083	0.824	0.056	2.2114730006554627e-166	11	Arih1
1.6171828071951584e-170	0.541937299918348	0.941	0.073	2.7310983247911836e-166	11	Trip12
2.4537244267067654e-170	0.42586277259223104	0.588	0.03	4.143849811822385e-166	11	Pan3
2.84843863618142e-170	0.3617769066897311	0.506	0.022	4.810443168783182e-166	11	Tmem128
3.2195044450846234e-170	1.02391095889209	0.894	0.066	5.437099106858912e-166	11	Dusp5
3.3794847558563926e-170	0.3962384855981457	0.329	0.009	5.707273855690276e-166	11	Amdhd2
5.569061957525357e-170	0.26765022766472313	0.6	0.031	9.405031833868822e-166	11	Setd2
5.8907378364207726e-170	0.49051371684655765	0.847	0.06	9.9482780581474e-166	11	Erbin
1.1397557792586179e-169	0.28424461082081365	0.4	0.013	1.9248195600119538e-165	11	Acaa1a
1.1991319988150612e-169	0.576935630757097	0.835	0.058	2.0250941195988754e-165	11	Itga5
2.6386494231361972e-169	0.5261743097019694	0.706	0.042	4.45615114579241e-165	11	Mknk2
6.862782316431838e-169	0.303582005974209	0.482	0.02	1.1589866775990089e-164	11	Zranb1
7.160467173489421e-169	0.27096797567766195	0.741	0.046	1.2092596962588933e-164	11	Samd4b
9.73502574849944e-169	0.4493481076439497	0.412	0.014	1.6440511484065853e-164	11	Gm43430
1.0266770933185874e-168	0.4943934111959962	0.776	0.051	1.7338522751964304e-164	11	Luc7l2
1.2095562569485238e-168	1.0475600606491802	0.988	0.082	2.0426986067346672e-164	11	Dazap2
1.320435054281701e-168	0.27151974833793424	0.459	0.018	2.2299507196709367e-164	11	Gab1
2.333907550485414e-168	0.28199406207433275	0.447	0.017	3.941503071259767e-164	11	Mtmr3
2.4306126816383633e-168	0.5476684586818608	0.753	0.048	4.104818696750868e-164	11	Smg1
2.7433405430186007e-168	0.3012158650376815	0.341	0.01	4.6329535090498126e-164	11	Hacd4
3.037202597488141e-168	0.26436095280435234	0.459	0.018	5.1292277466379725e-164	11	Zfp644
4.582303164160854e-168	0.5306023164772615	0.424	0.015	7.738593583634852e-164	11	Fam129a
5.948596618993835e-168	0.40337326461378864	0.894	0.067	1.0045989970156789e-163	11	Abi1
5.955799888505341e-168	0.410613294384345	0.576	0.029	1.005815485170782e-163	11	Xiap
6.306348168745097e-168	0.4647412985965943	0.588	0.03	1.0650160787376719e-163	11	Gatad2b
7.400337952183142e-168	1.507936470921102	0.988	0.084	1.249769073364689e-163	11	Spag9
1.0313012715726702e-167	0.4461627971766099	0.741	0.047	1.7416615874319255e-163	11	Prpf38b
1.100365814450327e-167	0.30852301856764996	0.471	0.019	1.8582977874437123e-163	11	Irak1
1.694243263223585e-167	0.8058818586192683	0.588	0.03	2.86123802293199e-163	11	Dennd4a
2.4636182240870333e-167	0.6755925473530544	0.906	0.069	4.1605584568381815e-163	11	Ell2
3.223525732595584e-167	1.4632927765468864	0.765	0.05	5.443890257207422e-163	11	Flrt3
3.998131782056796e-167	0.685844349552414	0.824	0.058	6.752044953537517e-163	11	Zc3hav1
6.519564165657194e-167	0.6376556591411544	0.565	0.028	1.1010239962961869e-162	11	Foxn3
7.381797980882197e-167	0.3640036283007707	0.553	0.026	1.2466380430113854e-162	11	Tacc1
7.772180674361373e-167	0.3346476788995101	0.376	0.012	1.3125658722861488e-162	11	Arfgef2
8.192263660185344e-167	0.4387528566284449	0.647	0.036	1.383509486932101e-162	11	Ubap1
8.570623512934484e-167	0.785471932476793	0.376	0.012	1.4474068988643757e-162	11	Oasl2
1.6906110129088685e-166	0.3022946708737315	0.435	0.016	2.855103878600497e-162	11	Xpr1
2.1122772250325983e-166	0.629361944019202	0.459	0.018	3.567213777635052e-162	11	Lgals8
2.4878065463990612e-166	0.5466050711383179	0.506	0.022	4.2014076955587346e-162	11	Cmtm3
2.5929068864457312e-166	0.4519406157511112	0.541	0.026	4.3789011498295507e-162	11	Ctdnep1
2.9165541887966225e-166	0.2553019442850648	0.259	0.005	4.925476714039737e-162	11	St7
3.4028421075544896e-166	0.4073084308039925	0.918	0.071	5.746719751238022e-162	11	Atp6v1g1
6.653261838565626e-166	0.2665650071413751	0.518	0.023	1.123602859296963e-161	11	Brox
1.183069236097498e-165	0.2845782103964991	0.518	0.023	1.9979673259214545e-161	11	Rhoq
1.1853273129543535e-165	1.238660672174585	0.882	0.067	2.001780766117312e-161	11	Plaur
1.259043909173596e-165	0.29564217715632757	0.529	0.025	2.126273353812369e-161	11	Stx12
1.4486972324368836e-165	0.30647265313516414	0.635	0.035	2.446559886139409e-161	11	Kmt2e
1.6660769229876438e-165	0.37406032159016867	0.553	0.027	2.813670707541533e-161	11	Kdm5c
3.40059513478485e-165	0.5372815101121095	0.576	0.029	5.742925063624655e-161	11	Pik3r1
4.589032754616229e-165	0.3473424479171835	0.647	0.037	7.749958515995888e-161	11	Fbxl3
5.94200422684605e-165	0.4678826129329373	0.329	0.009	1.0034856738297609e-160	11	Pilra
6.888373504130555e-165	0.35025976214106036	0.294	0.007	1.1633085173775682e-160	11	Gm45266
7.91260289789786e-165	0.4034586874088164	0.6	0.032	1.3362803773969906e-160	11	Rc3h2
8.500684437485237e-165	0.39915964863327913	0.6	0.032	1.4355955878025067e-160	11	Smad4
9.5584322088088e-165	0.8762265158915312	0.471	0.019	1.6142280314236304e-160	11	Tmcc1
1.1132922944095162e-164	0.36746139576732234	0.529	0.025	1.880128026798791e-160	11	Tcn2
1.3556778100827276e-164	0.4106888121036183	0.518	0.024	2.2894686856677104e-160	11	Krit1
1.8286150208437628e-164	0.2510848041224087	0.424	0.016	3.0881650472009465e-160	11	Isg20l2
1.959757661508889e-164	0.5016704258781461	0.8	0.056	3.309638738756212e-160	11	Hnrnph2
2.6064498708377147e-164	2.1121563911945223	0.988	0.086	4.4017725418707324e-160	11	Srgn
3.2057530672315096e-164	0.3656555066134836	0.435	0.016	5.413875779940573e-160	11	Plekhj1
5.04442906446246e-164	0.6242904120816131	0.706	0.044	8.519031804064202e-160	11	Ppp2r5a
7.273402947804143e-164	0.3249074604579228	0.459	0.018	1.2283322898251638e-159	11	Rnf44
8.044874141838647e-164	0.7698308391199875	0.894	0.069	1.3586183450737107e-159	11	Nfat5
1.051158564131161e-163	0.4117770287702406	0.376	0.012	1.7751965831047047e-159	11	G6pdx
1.3023027466028625e-163	1.5858471157743876	0.682	0.042	2.1993288784629143e-159	11	Gclm
1.3877147071751587e-163	0.2531527939756235	0.659	0.038	2.343572597477408e-159	11	Btbd7
1.413263533348611e-163	0.31096565878303545	0.388	0.013	2.386719455119134e-159	11	Relch
1.4554433712160208e-163	0.5264032592206732	0.694	0.043	2.457952765309616e-159	11	Nipbl
2.0500856528784348e-163	0.40103397692692966	0.518	0.024	3.4621846505811006e-159	11	Kif2a
3.426115910912853e-163	0.3037324084560282	0.329	0.009	5.786024550349626e-159	11	Psen2
5.589485263882615e-163	0.3265695478817432	0.706	0.044	9.43952271364496e-159	11	Kras
6.129081643191696e-163	1.290968519969375	0.529	0.025	1.0350793079022135e-158	11	Isg15
8.082606783374265e-163	0.38235216992666216	0.471	0.02	1.3649906335762458e-158	11	Fam13b
8.594626450423854e-163	0.4730833015724325	0.718	0.045	1.4514605149475804e-158	11	Piezo1
8.660230998018534e-163	0.6259768678955407	0.588	0.031	1.4625398109453701e-158	11	Stam2
1.2020048082396847e-162	0.4446127422836804	0.282	0.007	2.0299457201551797e-158	11	Rcbtb2
1.6752045654999874e-162	0.9831214427572779	0.553	0.027	2.829085470216379e-158	11	Dab2
1.7518506151928062e-162	0.39180117716820617	0.765	0.051	2.958525318937611e-158	11	Vps4b
2.291632961463385e-162	1.724341668477723	0.976	0.084	3.870109745319365e-158	11	Efhd2
2.4482101977283563e-162	2.6952405358751346	0.859	0.067	4.134537381923648e-158	11	Il1rn
3.2629968861465393e-162	0.2654716217816331	0.729	0.047	5.510549141324276e-158	11	H2afy
3.597814301121625e-162	0.3303340044395909	0.294	0.007	6.0759887917342e-158	11	Tctex1d2
5.80200277941141e-162	0.27201515927424746	0.694	0.043	9.798422293869988e-158	11	Hnrnpl
7.455143472488139e-162	1.184402647273251	0.953	0.08	1.259024629633797e-157	11	Riok3
9.644399291778583e-162	0.8657149203348407	0.894	0.07	1.628746152395567e-157	11	Bri3
1.1642986567996685e-161	0.2866168712849594	0.471	0.02	1.9662675716032802e-157	11	Ppp2r2d
1.3125142044372985e-161	3.814563950102671	0.976	0.099	2.21657398845371e-157	11	Cd74
1.7627934285295267e-161	0.4063818418420778	0.506	0.023	2.9770055421006645e-157	11	Stk24
2.639678612103795e-161	0.6853972746358941	0.565	0.029	4.4578892401208894e-157	11	Mcfd2
5.975858675306823e-161	0.654008409124242	0.518	0.024	1.0092030130858162e-156	11	1700017B05Rik
7.134033206041299e-161	0.30859388060768644	0.4	0.014	1.2047955278362544e-156	11	Lemd3
1.3134300457972452e-160	0.27935840885430063	0.282	0.007	2.2181206613423877e-156	11	Ikbkg
1.4097938880824361e-160	0.364833510404739	0.282	0.007	2.3808599181936183e-156	11	Limd2
