gene_name	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14
Gm37409	0	0	0	0	0	0	0.00464245628221959	0	0.020780802850519312	0	0.010015036032779498	0.0070859966006879315	0	0	0
Gm38223	0	0	0	0	0	0	0	0	0.03090501042294792	0.00656471864564867	0.005417495247622448	0.004654537609260238	0	0	0
Gm37702	0.00943889422648516	0	0	0.04614833439140167	0	0	0.01654954529258813	0.0032271052982587086	0	0	0	0.022184787710128516	0	0	0
Gm38120	0	0	0.03317958738198233	0.14280568541655805	0	0	0.06507514339976395	0.10318184113904565	0.040048793238492884	0	0.025234124818535646	0.07188439010656696	0	0	0
Gm38380	0	0.015171114451006806	0	0	0	0	0	0.04670862613314233	0.1862309422734681	0	0.026345922402390993	0.12671696462708523	0.6027463528053245	0.13401118953390442	0
Tram1	0.8388951075231845	0.7717039647790082	0.8060285857028322	0.8493411462457559	0.5264920001467653	1.1453442342995066	0.696971991078602	0.699776936402409	0.32904232204361983	0.9547145182666367	0.8348098754698281	0.8822038487032645	0.5869346039282128	1.1709336053705734	0.650232000253073
Lactb2	0.08898588507176483	0.1322549333758428	0.16735882026034157	0.22393367154635063	0.13484174056712506	0	0.07390365978884939	0.11216854765014496	0.09930553653063348	0.016210174861565778	0.10044700336223487	0.1640276927008555	0.5442265438540962	0.05108362880338797	0
Gm38319	0	0	0.014086723992976214	0	0	0	0	0	0.007515142613761403	0	0.003534970333974417	0	0	0	0
Xkr9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eya1	0.014540634819985177	0.015466298583106766	0	0	0	0	0	0	0	0	0.012416704820809017	0.02361816168476883	0	0	0
Msc	0	0.029652041118739647	0.12664461530980986	0	0	0	0.2705735110776347	0	0	0	0.1060380682241852	0	0	0	0
Gm37412	0	0	0.002541814189419847	0	0	0	0	0	0	0	0.02356455549631318	0	0	0	0
Terf1	0.12906310122764558	0.054784737048903895	0.14674612881675642	0.13168408316677643	0	0.15466189674963846	0.040766781075185776	0.195944077403778	0.16529523906001525	0.22764025970004884	0.07500240122561426	0.1469728756983821	0	0.5090204785882706	0
Gm37509	0	0	0.042750685921062764	0	0	0	0	0	0	0	0	0	0	0	0
Sbspon	0	0	0	0	0	0	0	0.0042478601593477945	0	0.016210174861565778	0	0	0	0	0
Rpl7	3.140090721611536	3.082380961462496	2.784182338328421	2.6259193060170682	2.8506835651789015	3.040524419799366	2.994154689611801	2.5857008567364104	1.6199279881643447	2.6151710913485413	2.4289385457146238	2.407903105368168	2.9248301004118025	2.5596749113394988	2.6803144384013082
Rdh10	0.22240424404777265	0.17570436758921137	0.6775333339975375	0.08783481099302183	0.08093852519929119	0.13037574340338068	0.3260637303527607	0.3871224826254628	0.023323571543783395	0.9564825349636896	0.8805297619734255	0.11589374098794812	0	0.11502295401783964	0.19384893937882847
Stau2	0.04704326173821193	0.09684125345179717	0.09439848451098497	0	0	0.11710090268028839	0.09752108213200944	0.0032271052982587086	0.011101653136156301	0.20786312315000116	0.12263702924419383	0.006798931566430876	0	0	0
Ube2w	0.1936855355241481	0.2855540687901995	0.294559060535309	0.23767793427648903	0.12399027114465189	0.38554107729970183	0.10282022417207588	0.4510088506954615	0.09224196751553591	0.23531997812342986	0.39502523528588107	0.2865032515840077	0	0	0.24166962149347535
Gm38342	0.013031317085622328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eloc	1.0665834647867187	0.9233149013088555	0.8201685784670693	0.9087243114059667	0.8801742919762199	0.5669207176324618	0.8110836695648751	0.9301302599255856	0.800703753023762	0.895487775466468	0.5169237575436965	0.9220087609136263	1.192521952634773	0.2885137478423295	1.0278475172071033
Tmem70	0.11282943095345824	0.19238069885945733	0.1060636554507198	0.1504264265250434	0.1941889065844135	0.1477783822298771	0.18094898159307826	0.3680358558681076	0.049134080601383544	0.012104340679272683	0.12237308685313035	0.09827404275620871	0.5295844739740598	0.061455717512946595	0.26220743572876454
Ly96	0.28429432112942804	0.36582173692462594	0.2151078650533905	0.5067784289128437	0	0.38827171726120996	0.2970331730686601	0.6357090398295612	1.0976659811410143	0.3310830975954048	0.09798869786430858	0.486969310255985	0.6345698235943731	0.05108362880338797	0.11008332133511585
Jph1	0.04960073103813514	0.04408909973679407	0.032429505813642644	0	0.10045522540087437	0	0.04150586444526454	0.001924219466690605	0	0	0.12493476594368245	0	0	0	0
Gdap1	0	0	0	0	0	0	0	0	0	0.005622604127383752	0.006831565598744675	0	0	0	0
Pi15	0.5737984852452924	0.7703225371075797	0.37923612029276743	0.18284614297929858	0.6355972894394203	0.5130521673808881	0.5803854171289315	0.04612044764368485	0.40022369022998017	0.8604615571731469	0.34809169958114744	0.012257834449935678	0.6121821876659522	0	0
Crispld1	0	0	0.10497237892087646	0	0.07123996952233881	0	0.0803515879848725	0.06562185499248907	0	0.5197922633696065	0.19420992468206144	0	0	0	0
Tfap2b	0.1309937529527906	0.15631091115586548	0	0	0.08939065435909324	0	0.06401230061481548	0	0	0	0	0	0	0	0.6588845680108522
Mcm3	0.23771930128214325	0.1897946278833109	0.13826312107997535	0.33412905970154205	0.3533426244816572	0.1500036515155035	0.22657081482948555	0.0551542036167862	0.16631199359757448	0.05668845475014999	0.05277167656579831	0.13370377445185244	0	0.7583104879250223	0
Paqr8	0.07402142980521825	0.014613306576807464	0.03776283744745589	0	0	0	0.051926307623524584	0.15862587712528498	0.009404673247811404	0.031011416111974978	0	0.014645344296085211	0	0	0
Efhc1	0	0	0.008668945971515562	0	0	0	0	0	0	0	0.009467954068364003	0	0	0	0
Tram2	0.04575326938998196	0.09971764390355943	0.17728850319344924	0.06235345295699969	0	0	0.012253914012535635	0.11498804141370436	0.09975966894253388	0.016922519585432533	0.3160585682323968	0.13337559591142378	0	0	0
Tmem14a	0.018157414120105422	0	0.038101013033274296	0	0	0	0	0.005123216611061514	0	0.005657243611757706	0.08648623185475053	0.006852392592162887	0	0	0
Gm38224	0.0210584015486463	0.0293134496512703	0	0	0.10626036516465653	0	0	0	0	0	0.026963388542194926	0	0	0	0
Gsta3	0.014303960416116422	0	0	0	0	0	0	0	0	0	0.006227624106430655	0	0	0	0.6819760596303359
Kcnq5	0	0	0	0	0	0	0	0	0.019610047983460825	0	0	0	0	0	0
Rims1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	0.20735779854344458	0.1851812243977182	0.12776530056436772	0.2305890628139898	0.11299580983460819	0.14925447220635724	0.01585448192973014	0.004945119363591981	0.50064054508118	0.05715954751236898	0.09593491298157701	0.1702595959697897	0	0	0.11008332133511585
B3gat2	0.10464203482724752	0.09520099922037083	0	0	0	0	0.012602561251974053	0.0041153041488303345	0.014913329208779212	0.19068998586907981	0	0.006798931566430876	0	0	0
Smap1	0.6866716433318699	0.6852053516822727	0.416684451398135	0.3987910850725091	0.7264873612529859	0.6640683968427573	0.5118295306583435	0.4358470543010305	0.1718023479377816	0.33153993937063503	0.4219388995408647	0.4703267876822391	0.7958039181022105	0	0.7618479292318201
Sdhaf4	0.1549130426421202	0.16061898866491267	0.15111176462775908	0.22931035077597448	0	0.1477783822298771	0.12021804727652584	0.0015090711605006133	0	0.3125921478497341	0.10899981174144295	0.08562347981827932	0	0	0
Fam135a	0.697044992730899	0.6933546600271623	0.19109762805797173	0.184781418890987	0.507258922191863	0.514786537571959	0.5317329432693373	0.10003990033296975	0.029452235797725046	0.7547947081724031	0.3096800705971512	0.07192060963181691	0.5891409784188141	0.49494612665612364	0.43047591007059577
Gm37580	0	0	0	0	0	0	0.0034313402567685545	0	0	0	0	0	0	0	0
Lmbrd1	0.2158604728444941	0.265499446777539	0.38237779791655746	0.5084752094370724	0.16018505750866047	0	0.403821090611447	0.5829442494811811	0.7296161396044711	0.40347146537191064	0.5419477710707231	0.8673030710153755	0.6345698235943731	0.3569198660054632	0.11008332133511585
Adgrb3	0.025774043963304346	0	0.029383632989235683	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0	0.010015036032779498	0	0	0	0
Phf3	0.46340740824323823	0.41363248436711586	0.7935933418632651	0.8912637817229238	0.634642579740367	0.3547776428387213	0.6084284195022505	0.9668521807416713	0.8692544892052356	0.6314858302775375	0.8063406199405216	1.003839986093901	0	1.2865806506034996	1.2786696329225287
Gm37522	0	0.051156451968328416	0.07577915123179671	0.022644872642674195	0.09452399639557611	0	0.033022054724393186	0.0034706765473671384	0.03870581530658044	0	0.06419713244783377	0.05665622432934228	0	0	0
Gm37906	0	0	0.07696951548159205	0.09795206492546851	0	0	0.12182700154490272	0.11524003891393494	0.0466405652992824	0.09215467417331959	0.13820935900783732	0.058854172210662414	0	0.3039239358452184	0
Ptp4a1-ENSMUSG00000026064	0.022514825854299553	0.005115362323273265	0	0.0032423147514824943	0.10732656377166991	0	0	0	0.010374365680030287	0	0.07119907522512278	0	0	0.06777431323421707	0
Ptp4a1-ENSMUSG00000117310	0	0	0.015053723987342551	0.06657721620005308	0	0	0	0.0158221385323575	0	0	0.009096945933392147	0	0	0	0
Gm5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	0.11185931179034538	0.07115311493166535	0.04989721262209022	0.028005818098218286	0.060217449367802156	0	0.09720153026747569	0.039060015403909826	0.13362174420658163	0.012104340679272683	0.03708055122190397	0.10503580363671526	0	0.13401118953390442	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0.005145815131939989	0	0	0	0
1700001G17Rik	0	0.014480205513506155	0.013320210264709536	0	0	0	0	0	0	0	0	0	0	0	0
Rab23	0.013780586565937962	0.03320756226547224	0.1280345517068551	0	0	0.07253127340776314	0.05617495921351334	0.09108235911801509	0.05661210702088623	0.1567215246194008	0.11601726467250237	0.022125749093413943	0	0.030121398342741974	0
Bag2	0.029960901168836682	0.13126292415320903	0.09564688962952625	0.03000507120366588	0	0	0.17912437505860412	0	0.014030483594569683	0.27992383398666104	0.14671405920203792	0.035641382815217684	0	0	0
Zfp451	0.43049429821137153	0.467333349308808	1.0652506460039712	0.6484810964321418	0.1267873463638162	0	0.6399676413179699	0.7579146881596875	0.17355251134955363	0.8903651122656366	1.4588993781930881	0.826713810939082	0	0.8039228911495555	0
Bend6	0.02471849672695243	0	0.13030672684901226	0.08708331692583392	0	0	0	0.02578778389149514	0	0	0.06781495557174465	0.011471929552493534	0	0	0
Gm37067	0	0	0	0	0	0	0	0	0	0	0.004440889168722471	0	0	0	0
Dst	0.8769249446143765	0.8885209871170803	1.4063138150734784	0.4555821113837404	0.4105752234688	0.8294466454117816	0.8234208655259521	1.7908309089059087	0.04001563232521402	1.0128878235735688	1.4758102376756803	0.24013412122111272	0	0	0.1806733018695174
Gm37354	0.031208613270818378	0	0.09128314481836795	0.0394158263372991	0	0	0.06109246245973241	0.03536678125326717	0	0.01562653877610272	0.02753314666022882	0.09974979420971643	0	0	0
Gm38157	0	0	0.25040957958293375	0.07302554237817682	0	0	0.0033029315024801762	0.2977530506196385	0	0.355117066504106	0.25927175723564516	0.03398770730636139	0	0	0
Ccdc115	0.21622447735134315	0.14210844287089622	0.07131071344027659	0.23582228949221284	0.3405918575388342	0.14352053455682234	0.29261480539195245	0.22816780894883737	0.080587180622063	0.01562653877610272	0.054916249326379146	0.09185100553668976	0	0.050610790967990475	0
Imp4	0.2857176142562918	0.42713733242497787	0.4055969608299733	0.19716095439633644	0.19936979085875597	0.2587384757119124	0.2577173698746882	0.6054975229438111	0.25883618709827466	0.4002297483053123	0.3684412709038377	0.25665562937549535	0	0.12259187817686042	0.26220743572876454
Ptpn18	0.14869092871119954	0.1938422461332088	0.014574330698296455	1.0237357825677813	0.20424763005255483	0.1363206930064103	0.07725848313713149	0.6164439213979668	0.19825977714737975	0.005657243611757706	0.051420050658391656	1.0987833935868223	0	0.5141469494399488	0
Arhgef4-ENSMUSG00000037509	0.11673153775428041	0.1619340950227271	0.00839247928722106	0.062124452272844105	0.09129757933029528	0.13152282652577496	0.23642135275297602	0	0	0.3095806639689295	0.0922195967639109	0	0	0	0.5520993784414168
Fam168b	0.5541658418518679	0.5400260460806918	0.41793090970585567	0.8198356083009759	0.5195145598635988	0.43432641645471165	0.49717329654689246	0.7676426068335271	0.27185182756724285	0.7958639071811162	0.4107639414916481	0.6520325023219361	1.0286475906076367	1.0104839911727816	0.8522400269732355
Gm37127	0	0	0	0	0	0	0.0019408708333688114	0	0	0	0.05813877995950163	0	0	0	0
Plekhb2	0.4770773224412672	0.4734733291301185	0.13557109146865465	0.7918878773519191	0.20166813676396442	0.2834738482710233	0.7248921536064237	0.625685628487757	0.13273165663092548	0.36661642125254973	0.08427941897112355	0.7016779378849842	0.6345698235943731	0.04101468153627059	0
Hs6st1	0.2858985884444197	0.32993443201077444	0.20407247722038457	0.23975725119246508	0.23514457992914173	0.6199927076241789	0.46333223267011225	0.2456714317954054	0.10241592560127573	0.4780167291487169	0.4969076640157683	0.25709553019887144	0	0.06994298940442575	0
Uggt1	0.08578261872833064	0.14364326202804958	0.4244193687971447	0.34372597532143917	0.3942201177707493	0	0.1525265104017376	0.7397759263451386	0.05979472296417383	0.2953285841951392	0.27191802578482827	0.3491090036530567	0.5958637289699326	0.5759597499477821	0.27479098918416245
Neurl3	0.19034030623581155	0.14000720890357884	0.13382452295461578	0.525528832199714	0.10679080077611185	0	0.2082236514497357	1.365636569962681	1.3131265476789105	0.06654236722884799	0.013566070245599	0.44883576335415587	0	1.9518409017608764	0
Arid5a	0.36886483079976873	0.3938378451706354	0.42145218724491235	0.28000495679091303	0.452640524264352	0.44666570241758535	0.5851807528085939	0.5876410715091908	0.6753934975446083	0.0883609346034332	0.2707552021511487	0.5064612242977697	0	0.501962782645071	0.35936094682319253
Kansl3	0.19299155344641178	0.13629006967998616	0.36925271566986667	0.34181370433665714	0.11455071921738944	0.5837058938500348	0.5187924646536416	0.6689536139917805	0.4721054724846511	0.02549619545994137	0.21573834606021622	0.3656173758211996	0	0.6992634970904881	0.11008332133511585
Fer1l5	0	0	0.008987208868678681	0	0	0	0	0	0.00920553194995018	0	0.018234408315883008	0	0	0	0
Lman2l	0.06563089706929369	0.03297959058448359	0.21544288910502712	0.0867595445334817	0	0	0.07473909974647641	0.10951971990142197	0	0.005622604127383752	0.04838680803863777	0.13880307237979006	0.773945496484595	0.10241889585852475	0
Cnnm4	0.1848747576467665	0.10480350065881379	0.04549626328844358	0.21454912601892026	0	0	0.13749675897702274	0.3551765531120279	0.4083800637582485	0.5258243779864579	0.2509612056675219	0.17391015922496283	0.6219277754074074	0.07972623158846005	0
Gm37909	0	0	0	0	0	0	0	0.0036709833342353794	0	0	0	0.008189986893234785	0	0	0
Cnnm3	0	0.03303098525916418	0.10568384178634262	0.04940325016279317	0	0.09512870806804971	0.03674331232074242	0.08757308003137591	0	0.005657243611757706	0.05058034678433147	0.05789086096695677	0	0	0
Ankrd23	0.009862615918523504	0.02533358347376727	0	0	0.09248132110854321	0	0.012687498596135226	0	0	0	0	0.021913882280400913	0	0	0
Ankrd39	0.06811735719203829	0.028701340040526973	0.08377507898273322	0.0625207904007444	0	0	0.005085123961648663	0.1364958721786243	0.045676877502956376	0	0.07924755052235473	0.023558438105413408	0	0	0
Sema4c	0.040815571516991764	0.03177223430126186	0.10356177394025812	0	0.0966590165105734	0	0.22462543614658437	0.26747381922657876	0.05101364352661954	1.097189894841686	0.10077588230365024	0.020922403282335852	0.3949805521125862	0.06878443677484782	0
Fam178b	0.014381991134321566	0	0	0	0	0	0.02993134331332979	0	0	0	0.03358672851992239	0	0	0	0
Cox5b	1.3187761756211966	1.3985813822713073	0.9949448409222343	1.367864325397748	1.2950704655835392	1.6020326542089254	1.380178904668981	0.8087651149403032	0.5853249020427193	1.3696330127181684	0.5948127487504713	1.069779711536801	1.2863218868824329	1.38105190604301	1.9242514488732119
Actr1b	0.5209244900459232	0.41827100409387324	0.6247454973648994	0.5161179463819368	0.2825580666063702	0.3341017145048996	0.37519036075201556	0.3406426170553314	0.0577194942418942	0.08951089824660559	0.4695119465475307	0.28861445766247223	0	0.32661875447676925	0.8479424794494244
4933424G06Rik	0	0	0	0	0	0	0	0	0	0	0.006464460025111274	0	0	0	0
Zap70	0.026590612119064317	0	0	0	0	0	0	0	0	0	0	0	0	0.5451908606405496	0
Tmem131	0.47450259771983144	0.46301193438130506	0.40407432404968074	0.5482178044236824	0.0879215629822468	0.4371132647575303	0.311614741790888	0.3095809797556225	0.19937913783770547	0.6098090695183908	0.5202488843878406	0.7806667475776979	0	0.011224533195161614	0
F830112A20Rik	0	0	0.01895791374461411	0	0	0	0	0	0	0	0	0	0	0	0
Inpp4a	0.05041473338254142	0.08513107464246641	0.04528272521461841	0.08236822811373179	0.2668251918213931	0	0.017175369563559778	0.10732640548260713	0.2832855463487164	0.00656471864564867	0.16561518212819257	0.10594945818681271	0.561723904963709	0.7721277020483104	0
Coa5	0.3006764964309093	0.2584970446070175	0.40646094660321797	0.46488565439009477	0.3204887251971591	0.17912595315709628	0.2537600142484519	0.13055928001941572	0.10788083590906868	0.6056424181232133	0.18855369088046023	0.3647443249116618	0.9564971523521957	0.8704606227525737	0.9342498735023532
Unc50	0.3467783340080669	0.2097253726318603	0.281175408863939	0.4635826987239978	0	0.9139735764092962	0.3669051438419348	0.5207275209637927	0.15914137554037214	0.5290216556766896	0.19871727049036692	0.32489664959098674	0	0.011224533195161614	0.8858143047307734
Mgat4a	0.09479668496664197	0.03549932186862111	0.02776669050986745	0.38038989067240464	0	0	0.10451071040780303	0.9774036094327464	0.1072654814983053	0.35324982923868126	0.015464341646087397	0.11929921050752472	0	0.08275367154972174	0
4930594C11Rik	0	0	0.018822313629146232	0	0	0	0	0.21670328666443384	0.06700784525768613	0.01562653877610272	0	0.028010294215910562	0	0	0
2010300C02Rik	0.014593477649681991	0	0.03197203269783675	0.018954787364947472	0	0	0	0	0	0.6781208984668505	0	0	0	0	0
Tsga10	0.022232255005588158	0	0.04365876117745358	0.0502560681873551	0.05762394041969333	0	0	0.0158221385323575	0.006155047350929313	0.00656471864564867	0.036676566600016246	0.062022626477374596	0	0	0
Lipt1	0.014621276430487003	0	0.028202658816084816	0	0	0	0	0	0	0	0.010796896147850349	0	0	0	0
Mitd1	0.10286359409084181	0.06823739555138895	0.19635984227028763	0.023501207220241002	0.041852890473385806	0	0.25833003762107776	0.1281895367792002	0.024844899302494162	0.20861355473507223	0.1195175841232677	0.0804795765274718	0	0	0
Mrpl30	0.688762980707747	0.689082711031652	0.6084616547956336	0.6524772042986213	0.2518563006973918	0.7232055324795872	0.687720931892163	0.4276168116332971	0.0634816258163297	0.4234537443153251	0.4962204461592581	0.45620756201582413	0.6219277754074074	0.7566662226889492	1.1895835411561004
Txndc9	0.5467200502584009	0.5548635271374321	0.4934531933375045	0.6507778075645869	0.19338610066335912	0.5605155870299171	0.5503588099376888	0.41942873071688797	0.16702196605977787	0.5167336968152655	0.37666261858940175	0.48473938478940665	0.6027463528053245	0.19343747458191934	0.32900884838436406
Eif5b	0.9804963482595975	1.107586435152718	0.759222767109133	1.3729337895676175	1.0263924129878559	1.2147434618211765	1.3926721007587672	1.430910393884071	0.34936884719285477	0.9047302033093049	1.0428622192894006	0.98343909278536	0.9679502379823152	1.1011328849163506	1.449495059029252
Rev1	0.18512726048436456	0.14645228919377679	0.20684154346035954	0.23910934421575483	0.10269002685305322	0.12980968301000154	0.3072135816624253	0.05898316198086746	0.048943192664045704	0.0447729260414561	0.4607887148601741	0.22079428313898364	0	0.1816271487490267	0.26220743572876454
Aff3	0.056341471118283686	0.03219783869400255	0.11344363347091434	0	0	0	0.10509679928501724	0	0	0.2619725458546962	0.30242064870610424	0.018282733239512124	0	0	0
Chst10	0.010532433215287204	0	0.012927592616492537	0	0	0	0	0	0	0	0	0	0	0	0
Pdcl3	0.7228373934153357	0.7141372417594427	0.39218759127164887	0.4260289526568029	0.7129462016679713	0.7637042111919673	0.5190049733548393	0.4452165454192484	0.16456100682519723	0.28275685250373156	0.32065073814517	0.3864599144303485	0.6027463528053245	0.7233055086287457	0.5243653208448692
Gm37309	0	0	0	0	0	0	7.777029846697852e-4	0	0	0	0	0.013233749667969658	0	0	0
Npas2	0.02491830295709828	0.005914657159449286	0.06820891592117859	0	0.2068245235888784	0.12389304322485198	0.0035550651353320178	0.0034152175524789397	0	0	0.028656909541488074	0	0	0	0
Rpl31	2.3174880680911385	2.321220331032073	2.1360488317769613	1.8355852884395931	1.9974957815136745	2.1928322793690977	2.149793113171836	1.9690960825690667	0.7386755569965813	1.739145985303589	1.7903031307216328	1.4938990162148829	2.5128095097475946	1.9798706684517828	1.7576638143592582
Tbc1d8	0.08518389966669118	0.01378942293050718	0.04837822185069204	0.16083289296075498	0.11299580983460819	0	0.06783178300608488	0.0810559191627413	0.2572268741297386	0	0.025635659428057414	0.16295459037151194	0	0.9189443780891965	0
Cnot11	0.15524943806867503	0.09519801904486791	0.04756075212590986	0.08293237789584242	0.11181449802427165	0.22788415301301776	0.009977816745470604	0.15812724611535167	0.12148932626992957	0.22291371852001599	0.10458654700683366	0.12344344286106265	0.6269216807494105	0.11935230366523156	0
Rnf149	0.7453190975706724	0.8118134862278668	1.1295550028550112	2.299056281023884	0.8077494469315175	0.67955708323066355	0.6987399627807418	0.7133671846805587	3.3019973486997505	1.1459421900714617	1.3080020029696369	2.6767602721742625	1.3165260238870602	1.4477896138033641	1.3090451936537901
Creg2	0	0	0	0.05882239766792125	0	0	0	0.0017501253181199754	0	0	0.004648500980659011	0	0.5869346039282128	0	0
Map4k4	1.3074575491493257	1.3125388929703117	1.7681326641411539	2.333102906543028	1.0639437455728173	1.3702417937325588	1.5923038147271609	2.2658318252119	0.6275093626190636	1.9198494195614162	1.6611041633112877	2.4216466042926696	1.4482964972493317	1.086591203639944	0.954308581629386
Il1r2	0.2697006545230642	0.15689165540069788	0.454053767390062	1.069883453273707	0.14790667333991633	0.18255185256326772	0.3015705702348259	0.12580332548723433	1.8786160484700631	0.09215467417331959	0.6359737217701238	0.7761025820364168	0.9651510706614566	0	0
Gm37347	0	0	0.007954858589682898	0.03962232283013644	0	0	0	0	0.010130341450066934	0	0.006551532049839016	0	0	0	0
Il1r1	0.5829399956131042	0.3443248093540321	0.9926841486319268	0.2042641401955748	0.10732656377166991	0.25869173272929324	0.3006406309529727	1.3985299592712506	0.22403357596626358	1.4856731898751137	1.4643772638765853	0.3165819252556352	0.5740450370498226	0	0
Gm38070	0.05619786784027484	0.015851835048759297	0.07052217081132216	0.12518280118111372	0	0	0	0.017782637121394277	0	0.44322890030218115	0.13873167431605327	0.14288097325838248	0	0	0
Il1rl2	0.6679525023615314	0.47805311576541354	0.5404427995165401	0.2055339645637406	0.32231212264603204	0.4586709657272345	0.5586553112695571	0.17564642130281016	0.055832941016458346	0.01128266277250553	0.8736260952843942	0.032888125135248955	0	0	0.5050197078979908
Il1rl1	0.41872811171640933	0.18681886163193545	2.245528300200158	0.2911141055214234	0.2924433565182961	0	0.30243983674393093	0.0856238618626039	0.12938233101669547	0.3124015166336699	1.9874078827165724	0.04136151045769579	0	0	0.7752335670921592
Il18r1	0.09043837379416522	0.07370920082816818	0.29554676451717793	0.12321050128427122	0	0	0.3028199747695378	0	0.048635785617991784	0	0.227607149903125	0.010958113420032155	0	0.5217829233506336	0
Il18rap	0.06823814239361346	0.01378942293050718	0.05540200441650451	0.11405855662293217	0	0	0.0559943833976251	0.04798133684522492	1.020164403573364	0.008137933292294756	0.03776151221518526	0.07917577563016585	0	1.339306352704383	0
Slc9a4	0	0	0.015162143241233727	0.030597929879559276	0	0	0	0	0	0	0.006691606625092879	0.007197188190348689	0	0	0
Mfsd9	0	0.008941964028666352	0	0	0	0	0	0	0.010404816779780645	0	0.012827491216138888	0	0	0	0
Tmem182	0	0.017133094534522657	0	0	0	0	0	0	0	0.10178615064860823	0	0	0	0	0
Pou3f3	0.01400012506907976	0.030126194127729038	0	0	0	0	0	0	0	0.011248217606034486	0.00503242186521422	0	0	0	0
Mrps9	0.3311678889392681	0.24765780337072701	0.20810150960724047	0.18235643518401243	0.13957283616485736	0.2732332526868948	0.26477408552559795	0.1661350809239168	0.13311564153006913	0.5494840920564659	0.12609937718499803	0.09846602024766633	1.2310110089811186	0	0
Gpr45	0	0	0.00689230104519958	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	0.21988946057895678	0.15889418543472078	0.12466760212142988	0.3077466958997199	0.2753542098249249	0.24391296429120432	0.24780365805157584	0.04392177644495439	0	0.26632881183974	0.20758686637706927	0.12331617181196423	0	0.011224533195161614	0
AI597479	0.11066721061794059	0.17141483865399978	0.021098071943082476	0.033874217412904806	0.19688428430510116	0	0.02102450210227063	0.07306629072103935	0.01537132059660869	0	0.029564336032527814	0.012960684769156301	0	0.011224533195161614	0
Fhl2	0.6320196719262902	0.7888784764652303	0.34236311602089115	0.10342292341812745	0.4660652595609498	1.059700765186594	0.7931144379056075	0.3827856968781561	0.07717367759272598	0.460486696929075	0.15847749158504845	0.022288925937613075	0	0.2896934294590477	0
Nck2	0.21935744404198257	0.26115105484714674	0.16938735874454802	0.06632398400370813	0.1095245292863471	0	0.3269254272071467	0.2680517731336584	0.027649782959496685	0.03848860190586441	0.1452736519586771	0.03571594144143488	0.5981398859439853	0.11502295401783964	0.28279220731545973
Gm37536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38228	0	0	0	0	0	0	0.0040611530059206005	0.005937917698547983	0	0.005622604127383752	0.015011217341583099	0.004654537609260238	0	0	0
Ecrg4	0.08135311206923052	0.03278432776933245	0.15227589919722173	0.040126710203868404	0.10679080077611185	0	0.03224962491637242	0.08026254087116282	0.007254856822946087	0.019329660901187776	0.17858419247805993	0	0	0	0.1600109719156522
Uxs1	0.10341371252633781	0.21773566316721188	0.31351173134414745	0.31917402766759984	0.1578248979985347	0.1401556588742843	0.3032745829578105	0.09202210404871367	0.008458677175900136	0.4631828670297178	0.2656196871482852	0.21151851025656365	0	0.7317661028485112	0
Tpp2	0.5398825736644145	0.5299757213875267	0.4411025438198459	0.699765124253706	0.20042590202597188	0.3892060847939674	0.5160272391818836	1.1666375683244337	0.9344273721736022	0.6992772460422694	0.7497785950466997	0.8486166561866247	0	1.3162041474100106	0.8891485616669386
Mettl21c	0	0.016340633369432568	0	0	0	0	0.003421778446050724	0	0	0	0.003319420277763566	0	0	0	0
Gm8251	0	0.004115579345167174	0.28907763628600347	0.0848558643509218	0	0	0.29583311300056464	0.32187975727174845	0	0.15143404356294593	0.08991760784292982	0.020917691096378248	0	0.6650614974737914	0
Tex30	0.4221856253749839	0.4447909702747151	0.13438339433180266	0.3166474972519341	0.11582056231653233	0.4289619067195488	0.29936302860048986	0.21125873010001484	0.1185937273885942	0.40538213913615095	0.16282950170252622	0.2294876948282749	1.0015506382504493	0.7822646979521997	0.20802228370887188
Poglut2	0.07635934985426088	0.02900670321323744	0.15218233951206084	0.037829088459721175	0.04839528893173519	0	0.017742355769613357	0.2644335483752752	0.016855647872951723	0.09474910861496028	0.09215187930397249	0.008983616019811912	0	0	0
Bivm	0.03667179268857448	0.04882940813115372	0.05079812230513758	0.04557995361249144	0.01827579663942354	0	0.11528393851672272	0.0032271052982587086	0	0.09107462070193882	0.09250353815785334	0	0	0	0
Ercc5	0.09361450182410651	0.017414610005469185	0.1552459774740737	0.11907853007078756	0.10573517779724788	0	0.10560169769361877	0.10257611124485222	0.019175817665341745	0.005657243611757706	0.03272126761204743	0.029298635154283797	0	0.011224533195161614	0.1806733018695174
Gulp1	0.10473469268259958	0.08148346709961518	0.20619887633414677	0.01829478835260303	0	0	0.055671412914160896	0.03857446311623653	0	0.027278524015659996	0.5002200912885758	0	0	0	0
